city,type,squareMeters,rooms,floor,floorCount,latitude,longitude,centreDistance,poiCount,schoolDistance,clinicDistance,postOfficeDistance,kindergartenDistance,restaurantDistance,collegeDistance,pharmacyDistance,hasParkingSpace,hasBalcony,hasElevator,hasSecurity,hasStorageRoom,price,building_age,nearset_poi_distance,poi_sum_distance,rooms_per_m2
warszawa,blockOfFlats,56.1,2.0,3.0,4.0,52.32153652,21.05652868,10.62,15.0,0.432,3.562,0.364,0.168,0.195,4.232,0.171,True,True,False,False,True,756789,16.0,0.168,4.892,0.035650623885918005
warszawa,blockOfFlats,52.8,3.0,6.0,10.0,52.282206,21.0256222,5.81,10.0,0.419,0.707,0.921,0.281,0.215,2.157,0.235,False,True,True,False,False,815000,50.0,0.215,2.7779999999999996,0.05681818181818182
warszawa,blockOfFlats,38.8,2.0,3.0,6.0,52.2041776,20.95088696,4.72,9.0,0.49,0.613,0.33,0.347,0.187,1.602,0.443,True,False,True,False,False,720000,20.0,0.187,2.41,0.051546391752577324
warszawa,blockOfFlats,39.28,2.0,3.0,4.0,52.23759215,21.01215191,0.88,46.0,0.082,0.496,0.264,0.229,0.073,0.158,0.225,False,False,True,False,False,787878,66.0,0.073,1.369,0.05091649694501018
warszawa,blockOfFlats,54.81,3.0,5.0,10.0,52.2750323,20.92402225,7.25,14.0,0.48,0.893,0.137,0.131,0.03,1.085,0.157,False,False,True,False,False,737373,48.0,0.03,1.828,0.05473453749315818
warszawa,tenement,80.95,4.0,2.0,2.0,52.244226,21.075726,5.11,44.0,0.218,0.949,0.345,0.359,0.25,0.206,0.15,False,True,False,False,True,1538000,94.0,0.15,2.271,0.04941321803582458
warszawa,apartmentBuilding,50.01,2.0,2.0,3.0,52.20284,20.95315,4.7,9.0,0.282,0.827,0.13,0.152,0.127,1.622,0.235,False,True,True,True,False,1099000,7.0,0.127,1.7529999999999997,0.03999200159968007
warszawa,apartmentBuilding,79.44,3.0,5.0,7.0,52.20304,21.01056,3.22,29.0,0.378,0.338,0.283,0.232,0.138,0.639,0.168,False,False,True,False,False,1685000,17.0,0.138,1.5369999999999997,0.0377643504531722
warszawa,blockOfFlats,42.0,2.0,4.0,5.0,52.2225155270797,20.9861705509041,1.56,35.0,0.209,0.497,0.09,0.505,0.023,1.199,0.064,False,False,False,False,True,790000,29.0,0.023,1.388,0.047619047619047616
warszawa,apartmentBuilding,49.24,2.0,9.0,10.0,52.2347,20.95962,3.01,23.0,0.18,0.057,0.471,0.084,0.11,1.343,0.052,False,False,True,False,False,1100000,12.0,0.052,0.954,0.04061738424045491
warszawa,blockOfFlats,33.75,1.0,4.0,11.0,52.24634,21.00585,1.63,52.0,0.176,0.107,0.299,0.055,0.073,0.324,0.345,False,True,True,False,True,770000,60.0,0.055,1.055,0.02962962962962963
warszawa,unknown,57.0,3.0,15.0,15.0,52.1378544,21.0291229,10.58,3.0,0.754,0.703,0.706,0.119,0.501,1.139,0.425,False,False,True,True,False,1150000,29.0,0.119,3.2079999999999997,0.05263157894736842
warszawa,unknown,56.0,3.0,3.0,11.0,52.1378544,21.0291229,10.58,3.0,0.754,0.703,0.706,0.119,0.501,1.139,0.425,False,False,True,False,False,915000,40.0,0.119,3.2079999999999997,0.05357142857142857
warszawa,blockOfFlats,54.3,2.0,3.0,4.0,52.28905,21.08158,8.3,5.0,0.265,2.03,0.326,0.372,0.358,0.66,0.518,False,False,False,True,False,899000,14.0,0.265,3.8689999999999998,0.03683241252302026
warszawa,blockOfFlats,37.0,2.0,4.0,4.0,52.30581,20.97684,8.44,9.0,0.285,1.818,0.84,0.065,0.421,1.595,0.416,False,True,True,True,False,595000,4.0,0.065,3.8449999999999998,0.05405405405405406
warszawa,blockOfFlats,43.1,2.0,3.0,3.0,52.26348,20.92768,6.26,12.0,0.492,0.983,0.18,0.334,0.072,1.737,0.221,False,True,False,False,True,600000,29.0,0.072,2.282,0.04640371229698376
warszawa,blockOfFlats,56.3,3.0,7.0,7.0,52.1912,20.9055,8.06,22.0,0.23,3.109,0.09,0.332,0.101,4.717,0.097,True,True,True,True,False,845000,16.0,0.09,3.9589999999999996,0.05328596802841919
warszawa,blockOfFlats,30.0,1.0,4.0,7.0,52.2585545919908,21.0270607757875,3.39,32.0,0.367,0.522,0.249,0.316,0.11,0.351,0.145,False,True,False,False,True,650000,29.0,0.11,1.709,0.03333333333333333
warszawa,apartmentBuilding,47.04,2.0,1.0,6.0,52.201334,21.039566,4.17,22.0,0.05,0.365,0.221,0.272,0.166,1.799,0.211,True,False,True,False,False,940000,14.0,0.05,1.2850000000000001,0.04251700680272109
warszawa,blockOfFlats,78.0,3.0,4.0,12.0,52.2253825,21.09415768,6.21,23.0,0.279,0.191,0.442,0.042,0.182,1.686,0.192,False,True,True,False,True,1050000,39.0,0.042,1.328,0.038461538461538464
warszawa,apartmentBuilding,67.56,3.0,1.0,8.0,52.2759619,21.01727546,5.01,1.0,0.444,1.602,1.626,0.719,1.034,1.341,0.629,False,False,True,False,False,1090000,1.0,0.444,6.054,0.04440497335701599
warszawa,blockOfFlats,29.0,1.0,11.0,16.0,52.22421995,21.09330656,6.17,23.0,0.382,0.327,0.445,0.166,0.295,1.758,0.058,True,True,True,False,False,550000,16.0,0.058,1.673,0.034482758620689655
warszawa,apartmentBuilding,71.0,3.0,2.0,4.0,52.1547875,21.07232935,9.75,9.0,0.288,1.158,0.687,0.377,0.488,1.408,0.11,False,True,True,False,False,1400000,7.0,0.11,3.1079999999999997,0.04225352112676056
warszawa,tenement,65.5,3.0,3.0,2.0,52.28273,20.94215,7.05,21.0,0.185,0.349,0.406,0.144,0.18,0.627,0.213,False,True,False,False,True,1019000,74.0,0.144,1.477,0.04580152671755725
warszawa,blockOfFlats,51.75,3.0,5.0,7.0,52.2149159,20.9794495,2.49,22.0,0.254,0.525,0.054,0.166,0.169,0.489,0.15,False,False,True,False,False,980000,55.0,0.054,1.318,0.057971014492753624
warszawa,unknown,47.7,3.0,1.0,10.0,52.2221,20.984,1.71,38.0,0.055,0.36,0.11,0.484,0.107,1.148,0.111,False,False,True,False,False,1160000,29.0,0.055,1.2269999999999999,0.06289308176100629
warszawa,unknown,58.84,3.0,4.0,5.0,52.1799062,20.9478161,6.9,8.0,0.627,2.796,0.377,0.237,0.114,4.026,0.036,True,False,True,True,False,849999,0.0,0.036,4.186999999999999,0.05098572399728076
warszawa,tenement,105.1,5.0,3.0,3.0,52.2664853,20.98948,3.98,25.0,0.203,0.473,0.219,0.205,0.155,0.165,0.207,False,False,False,True,True,2312200,97.0,0.155,1.462,0.04757373929590866
warszawa,tenement,54.0,3.0,4.0,4.0,52.2352344,21.0168793,0.99,122.0,0.233,0.129,0.419,0.067,0.097,0.362,0.113,False,False,False,False,True,1380000,68.0,0.067,1.0579999999999998,0.05555555555555555
warszawa,blockOfFlats,30.0,2.0,3.0,10.0,52.22529,20.91919,5.79,16.0,0.186,0.129,0.127,0.108,0.39,1.757,0.13,False,False,True,False,True,499000,44.0,0.108,1.07,0.06666666666666667
warszawa,unknown,57.9,3.0,3.0,15.0,52.23679,20.99388,0.87,80.0,0.216,0.123,0.442,0.06,0.133,0.567,0.003,False,False,False,False,True,990000,52.0,0.003,0.977,0.05181347150259068
warszawa,blockOfFlats,37.85,2.0,3.0,3.0,52.16071975,21.20460712,15.81,12.0,0.297,0.614,0.454,0.196,0.362,1.986,0.392,True,False,False,False,False,585000,12.0,0.196,2.315,0.05284015852047556
warszawa,tenement,50.0,2.0,2.0,5.0,52.2062,21.0473,4.11,16.0,0.363,0.496,0.399,0.359,0.32,2.178,0.119,False,False,False,False,True,825000,67.0,0.119,2.056,0.04
warszawa,apartmentBuilding,50.0,2.0,3.0,6.0,52.24326815,20.89750997,7.33,14.0,0.847,0.286,0.832,0.235,0.141,2.928,0.135,True,True,True,False,False,899000,5.0,0.135,2.476,0.04
warszawa,blockOfFlats,43.0,2.0,2.0,6.0,52.2272,21.0928,6.1,20.0,0.369,0.106,0.281,0.144,0.04,1.47,0.036,True,True,True,False,False,740000,24.0,0.036,0.9760000000000001,0.046511627906976744
warszawa,blockOfFlats,37.0,2.0,3.0,8.0,52.2351637,20.9927079,0.83,89.0,0.193,0.119,0.281,0.147,0.059,0.756,0.092,False,True,True,False,False,925000,57.0,0.059,0.8909999999999999,0.05405405405405406
warszawa,blockOfFlats,67.06,3.0,2.0,7.0,52.13146,21.06518,11.91,46.0,0.082,0.165,0.353,0.083,0.068,0.956,0.105,False,True,True,False,False,1299000,20.0,0.068,0.8559999999999999,0.044736057262153295
warszawa,blockOfFlats,47.2,2.0,8.0,10.0,52.27199,21.05904,5.86,19.0,0.316,1.339,0.476,0.104,0.178,0.309,0.4,False,True,True,False,True,720000,46.0,0.104,2.813,0.0423728813559322
warszawa,apartmentBuilding,55.6,2.0,3.0,3.0,52.17222,21.05201,7.39,6.0,0.532,0.181,0.701,0.488,0.462,2.428,0.077,False,True,True,True,False,970000,17.0,0.077,2.4410000000000003,0.03597122302158273
warszawa,blockOfFlats,82.0,4.0,3.0,3.0,52.2283391,21.10212124,6.72,18.0,0.153,0.548,0.305,0.082,0.25,1.449,0.362,False,True,False,False,True,1190000,35.0,0.082,1.7000000000000002,0.04878048780487805
warszawa,blockOfFlats,26.58,1.0,2.0,6.0,52.22131225,20.93498383,4.81,24.0,0.227,0.04,0.423,0.073,0.041,0.86,0.081,False,True,True,False,False,569000,8.0,0.04,0.8849999999999999,0.03762227238525207
warszawa,blockOfFlats,45.12,2.0,1.0,3.0,52.3321189,20.97396664,11.34,8.0,0.212,1.185,0.392,0.249,0.297,2.487,0.288,True,False,True,False,False,750000,5.0,0.212,2.623,0.044326241134751775
warszawa,apartmentBuilding,101.0,3.0,4.0,10.0,52.18822896,20.99395138,4.88,26.0,0.365,0.405,0.288,0.295,0.056,0.779,0.31,True,True,True,False,False,2890000,13.0,0.056,1.719,0.0297029702970297
warszawa,blockOfFlats,63.4,3.0,7.0,8.0,52.17169745,21.06941997,8.04,13.0,0.181,1.008,0.413,0.213,0.135,2.621,0.157,False,True,True,False,False,945000,44.0,0.135,2.107,0.04731861198738171
warszawa,blockOfFlats,29.0,1.0,4.0,8.0,52.22451,20.94074,4.35,41.0,0.423,0.191,0.12,0.103,0.041,0.335,0.325,False,True,True,True,False,695000,3.0,0.041,1.203,0.034482758620689655
warszawa,unknown,127.22,5.0,1.0,2.0,52.15506,21.18177,14.84,0.0,1.31,2.294,2.101,1.075,1.166,2.581,1.264,False,True,False,False,False,2125000,2.0,1.075,9.209999999999999,0.03930199654142431
warszawa,tenement,63.0,2.0,5.0,5.0,52.21738,21.01907,1.91,49.0,0.2,0.051,0.076,0.126,0.028,0.652,0.107,False,False,True,True,True,1379700,69.0,0.028,0.5880000000000001,0.031746031746031744
warszawa,blockOfFlats,28.0,2.0,6.0,11.0,52.2863196,21.03129506,6.36,20.0,0.176,0.124,0.42,0.25,0.278,2.327,0.106,False,False,True,False,True,628000,54.0,0.106,1.354,0.07142857142857142
warszawa,blockOfFlats,56.0,3.0,2.0,5.0,52.2177275,21.01991231,1.91,53.0,0.142,0.031,0.008,0.153,0.088,0.679,0.12,False,False,True,False,False,1562000,70.0,0.008,0.5419999999999999,0.05357142857142857
warszawa,blockOfFlats,74.0,3.0,1.0,4.0,52.28679,21.02526,6.3,23.0,0.135,0.381,0.471,0.081,0.111,2.446,0.24,False,True,False,True,False,960000,24.0,0.081,1.419,0.04054054054054054
warszawa,apartmentBuilding,48.4,3.0,4.0,5.0,52.1914,20.92794,6.83,2.0,1.206,2.132,1.442,0.735,0.411,3.711,1.059,False,True,True,False,False,724999,0.0,0.411,6.985,0.06198347107438017
warszawa,blockOfFlats,35.05,2.0,1.0,8.0,52.23058,21.09984,6.56,18.0,0.191,0.375,0.427,0.258,0.315,1.292,0.416,False,True,True,False,False,594000,1.0,0.191,1.982,0.05706134094151213
warszawa,blockOfFlats,41.0,2.0,2.0,10.0,52.18724,21.01554,5.01,16.0,0.388,0.351,0.594,0.365,0.043,0.999,0.136,False,True,True,False,False,750000,57.0,0.043,1.8769999999999998,0.04878048780487805
warszawa,unknown,129.0,5.0,1.0,2.0,52.2130739,21.0640584,4.61,11.0,0.645,1.79,1.004,0.427,0.241,1.808,0.489,True,True,False,False,True,2438000,28.0,0.241,4.596,0.03875968992248062
warszawa,unknown,37.5,2.0,2.0,4.0,52.29475,21.02873,7.22,18.0,0.239,0.574,0.322,0.165,0.258,3.067,0.095,False,True,False,False,False,599000,56.0,0.095,1.653,0.05333333333333334
warszawa,blockOfFlats,50.6,3.0,2.0,11.0,52.23768,20.9891,1.19,77.0,0.165,0.412,0.284,0.377,0.039,0.591,0.147,False,False,True,False,True,1110000,37.0,0.039,1.424,0.05928853754940711
warszawa,blockOfFlats,30.0,2.0,3.0,10.0,52.2242951,20.9190095,5.82,14.0,0.289,0.114,0.132,0.215,0.288,1.778,0.121,True,False,True,False,True,499000,29.0,0.114,1.1589999999999998,0.06666666666666667
warszawa,blockOfFlats,72.9,3.0,3.0,4.0,52.1502146,21.0408464,9.41,22.0,0.079,0.393,0.427,0.132,0.204,0.541,0.096,False,False,False,False,True,1170000,45.0,0.079,1.3310000000000002,0.0411522633744856
warszawa,unknown,67.2,3.0,3.0,5.0,52.23991,20.89468,7.47,13.0,0.63,0.324,0.542,0.556,0.052,3.176,0.413,False,True,True,True,False,970000,19.0,0.052,2.517,0.044642857142857144
warszawa,blockOfFlats,50.0,3.0,2.0,4.0,52.26582,20.97027,4.42,13.0,0.111,0.219,0.627,0.238,0.354,0.521,0.309,False,True,True,False,True,1099000,64.0,0.111,1.8579999999999999,0.06
warszawa,blockOfFlats,40.0,2.0,3.0,6.0,52.2442273,20.9624946,3.12,20.0,0.225,0.615,0.629,0.044,0.086,1.29,0.076,True,False,True,False,False,800000,15.0,0.044,1.675,0.05
warszawa,tenement,85.55,4.0,3.0,4.0,52.22969195,21.01843519,1.04,120.0,0.234,0.392,0.2,0.151,0.051,0.313,0.179,False,False,False,False,True,1800000,94.0,0.051,1.207,0.046756282875511396
warszawa,blockOfFlats,52.0,2.0,2.0,3.0,52.1828415,20.97714209,5.72,6.0,0.227,0.989,0.062,0.702,0.136,2.068,0.132,False,True,False,False,True,698000,68.0,0.062,2.248,0.038461538461538464
warszawa,blockOfFlats,64.0,3.0,4.0,4.0,52.194533,20.8702387,9.98,15.0,0.26,3.342,0.083,0.121,0.266,4.818,0.095,True,True,False,False,False,915000,27.0,0.083,4.167000000000001,0.046875
warszawa,blockOfFlats,48.5,2.0,1.0,2.0,52.21746625,21.23640462,15.94,15.0,0.272,0.202,0.127,0.114,0.105,1.425,0.11,False,True,False,False,True,595000,24.0,0.105,0.9299999999999999,0.041237113402061855
warszawa,blockOfFlats,32.2,1.0,4.0,10.0,52.2836712,20.974601,6.1,21.0,0.286,0.953,0.233,0.027,0.098,1.59,0.061,False,True,True,False,True,570000,34.0,0.027,1.658,0.03105590062111801
warszawa,blockOfFlats,52.0,2.0,3.0,10.0,52.2306,21.05781,3.7,46.0,0.194,0.29,0.092,0.303,0.13,0.432,0.062,False,True,True,False,False,970000,44.0,0.062,1.071,0.038461538461538464
warszawa,tenement,39.0,2.0,4.0,5.0,52.23681,20.96485,2.7,46.0,0.207,0.315,0.256,0.143,0.104,1.763,0.005,False,False,True,False,True,845000,72.0,0.005,1.03,0.05128205128205128
warszawa,tenement,82.0,3.0,4.0,5.0,52.21679439,20.98534649,2.07,26.0,0.068,0.145,0.185,0.197,0.142,0.561,0.3,False,False,True,False,False,1430000,29.0,0.068,1.037,0.036585365853658534
warszawa,blockOfFlats,74.4,3.0,3.0,5.0,52.20881,20.9652,3.65,15.0,0.062,0.573,0.654,0.152,0.17,0.676,0.118,True,True,True,False,False,1659000,14.0,0.062,1.729,0.04032258064516129
warszawa,tenement,121.0,4.0,3.0,4.0,52.2296756,21.0122287,0.63,113.0,0.243,0.131,0.26,0.274,0.059,0.229,0.142,False,True,False,False,False,2550000,118.0,0.059,1.109,0.03305785123966942
warszawa,unknown,45.71,2.0,2.0,3.0,52.34217,20.943,12.95,10.0,0.145,1.849,0.649,0.088,0.037,3.223,0.653,False,False,False,False,False,679000,29.0,0.037,3.421,0.04375410194705753
warszawa,blockOfFlats,135.0,4.0,3.0,4.0,52.14085,21.05659,10.73,33.0,0.409,0.12,0.065,0.399,0.192,1.09,0.094,False,True,False,True,False,1849000,24.0,0.065,1.279,0.02962962962962963
warszawa,blockOfFlats,62.95,3.0,1.0,7.0,52.22224,20.93743,4.63,27.0,0.217,0.15,0.228,0.084,0.155,0.666,0.116,False,True,True,True,False,1249000,10.0,0.084,0.95,0.04765687053216838
warszawa,blockOfFlats,27.16,2.0,3.0,7.0,52.18477,21.01024,5.24,17.0,0.239,0.399,0.464,0.373,0.216,0.952,0.357,False,False,True,False,False,679000,4.0,0.216,2.048,0.07363770250368189
warszawa,blockOfFlats,31.0,1.0,4.0,10.0,52.1748,21.01589,6.38,11.0,0.39,0.445,0.508,0.461,0.357,2.117,0.161,False,True,True,False,True,581000,54.0,0.161,2.322,0.03225806451612903
warszawa,unknown,49.0,2.0,3.0,4.0,52.18375,21.05521,6.39,17.0,0.089,0.773,0.341,0.152,0.318,3.659,0.089,False,True,False,False,False,800000,48.0,0.089,1.762,0.04081632653061224
warszawa,apartmentBuilding,112.29,5.0,1.0,3.0,52.23365772,20.91751562,5.86,10.0,0.404,0.406,0.558,0.179,0.211,2.051,0.531,True,True,True,False,False,2049000,1.0,0.179,2.289,0.0445275625612254
warszawa,tenement,37.0,2.0,2.0,3.0,52.28292,20.94198,7.07,21.0,0.163,0.373,0.41,0.167,0.18,0.645,0.234,False,True,False,False,True,688000,66.0,0.163,1.527,0.05405405405405406
warszawa,apartmentBuilding,96.0,4.0,5.0,9.0,52.1832877,21.0023587,5.39,23.0,0.455,0.206,0.403,0.296,0.107,0.995,0.227,True,True,True,False,False,1939149,0.0,0.107,1.6940000000000002,0.041666666666666664
warszawa,blockOfFlats,25.88,1.0,2.0,5.0,52.2483964,21.0470427,3.49,14.0,0.098,0.836,0.194,0.62,0.217,0.327,0.344,False,False,True,False,False,644412,0.0,0.098,2.3089999999999997,0.03863987635239567
warszawa,blockOfFlats,51.5,3.0,3.0,4.0,52.30042,21.01082,7.66,0.0,0.637,0.855,1.125,1.059,0.656,3.27,0.851,False,False,True,True,False,827000,2.0,0.637,5.183,0.05825242718446602
warszawa,apartmentBuilding,46.23,2.0,5.0,5.0,52.2582,20.9708,3.69,34.0,0.216,0.161,0.389,0.165,0.055,0.593,0.458,True,True,True,False,True,1095000,29.0,0.055,1.4440000000000002,0.043261951113995244
warszawa,blockOfFlats,65.3,3.0,9.0,10.0,52.2010748,20.974279,3.95,18.0,0.271,0.221,0.481,0.175,0.318,1.378,0.366,True,True,True,True,True,980000,29.0,0.175,1.8319999999999999,0.045941807044410414
warszawa,unknown,82.0,4.0,3.0,3.0,52.22836,21.10402,6.85,15.0,0.254,0.674,0.176,0.043,0.124,1.406,0.276,False,True,False,False,True,1190000,35.0,0.043,1.547,0.04878048780487805
warszawa,tenement,60.8,4.0,3.0,3.0,52.2489,21.0119,1.99,82.0,0.16,0.512,0.044,0.488,0.015,0.169,0.05,False,False,False,True,False,1700000,71.0,0.015,1.2690000000000001,0.06578947368421052
warszawa,blockOfFlats,42.0,2.0,5.0,10.0,52.1711368,21.0034779,6.74,23.0,0.124,0.39,0.483,0.202,0.355,2.344,0.249,True,True,True,False,True,640000,49.0,0.124,1.803,0.047619047619047616
warszawa,blockOfFlats,43.5,2.0,3.0,4.0,52.3320834,20.9357682,12.08,15.0,0.559,1.034,0.358,0.051,0.381,2.341,0.061,True,True,True,False,False,607000,29.0,0.051,2.444,0.04597701149425287
warszawa,apartmentBuilding,44.0,3.0,2.0,2.0,52.3320834,20.9357682,12.08,15.0,0.559,1.034,0.358,0.051,0.381,2.341,0.061,False,True,False,True,True,660000,29.0,0.051,2.444,0.06818181818181818
warszawa,unknown,46.4,2.0,2.0,4.0,52.2823819,21.0653678,7.03,4.0,0.498,0.839,0.511,0.536,0.314,0.643,0.755,False,False,False,False,True,790000,64.0,0.314,3.453,0.04310344827586207
warszawa,unknown,39.8,2.0,3.0,4.0,52.2933234,20.928664,8.54,10.0,0.384,0.756,0.882,0.356,0.402,1.927,0.246,False,False,False,False,False,635000,50.0,0.246,3.0260000000000002,0.05025125628140704
warszawa,unknown,36.0,2.0,6.0,9.0,52.2296756,21.0122287,0.63,113.0,0.243,0.131,0.26,0.274,0.059,0.229,0.142,False,False,True,False,True,750000,59.0,0.059,1.109,0.05555555555555555
warszawa,unknown,43.5,3.0,1.0,4.0,52.2296756,21.0122287,0.63,113.0,0.243,0.131,0.26,0.274,0.059,0.229,0.142,False,False,True,False,True,945000,65.0,0.059,1.109,0.06896551724137931
warszawa,blockOfFlats,41.25,2.0,2.0,4.0,52.23466,20.96951,2.34,33.0,0.151,0.168,0.232,0.147,0.031,1.855,0.118,False,False,True,False,True,678999,73.0,0.031,0.8470000000000001,0.048484848484848485
warszawa,blockOfFlats,54.5,4.0,3.0,4.0,52.2951588,21.0337271,7.35,20.0,0.279,0.714,0.166,0.102,0.18,2.879,0.012,True,True,False,False,True,749000,54.0,0.012,1.453,0.07339449541284404
warszawa,unknown,37.08,2.0,5.0,10.0,52.23491,20.9441,4.06,22.0,0.062,0.341,0.433,0.129,0.283,0.972,0.351,False,False,True,False,True,625000,29.0,0.062,1.599,0.05393743257820928
warszawa,unknown,56.71,2.0,2.0,3.0,52.22871,21.06207,4.0,27.0,0.14,0.489,0.424,0.356,0.199,0.414,0.277,False,True,False,False,True,750000,63.0,0.14,1.8849999999999998,0.03526714865103156
warszawa,blockOfFlats,49.4,2.0,2.0,7.0,52.19556,20.86076,10.53,6.0,0.205,3.676,0.168,0.3,0.156,4.489,0.561,False,True,True,False,False,765000,19.0,0.156,5.066,0.04048582995951417
warszawa,unknown,67.0,3.0,4.0,6.0,52.2591,20.974,3.65,32.0,0.132,0.079,0.52,0.158,0.071,0.404,0.22,False,False,True,False,False,1320000,29.0,0.071,1.1800000000000002,0.04477611940298507
warszawa,blockOfFlats,45.13,2.0,3.0,6.0,52.23207901,21.08763879,5.73,9.0,0.514,0.439,0.443,0.35,0.359,0.831,0.365,True,True,True,True,False,880000,6.0,0.35,2.4699999999999998,0.044316419233325945
warszawa,tenement,91.0,3.0,5.0,6.0,52.2228577,21.007506,1.02,71.0,0.258,0.089,0.229,0.206,0.012,0.345,0.043,False,True,False,False,True,2495000,29.0,0.012,0.837,0.03296703296703297
warszawa,apartmentBuilding,90.0,3.0,5.0,5.0,52.2463,21.0695,4.77,22.0,0.285,0.478,0.531,0.366,0.162,0.523,0.108,True,True,True,False,False,2700000,1.0,0.108,1.9300000000000002,0.03333333333333333
warszawa,unknown,48.37,3.0,3.0,5.0,52.20637,21.04015,3.76,18.0,0.168,0.592,0.569,0.088,0.143,1.691,0.282,False,False,True,False,False,949000,68.0,0.088,1.842,0.06202191440975812
warszawa,blockOfFlats,56.8,3.0,3.0,15.0,52.2933234,20.928664,8.54,10.0,0.384,0.756,0.882,0.356,0.402,1.927,0.246,True,True,False,False,False,749760,46.0,0.246,3.0260000000000002,0.05281690140845071
warszawa,unknown,32.0,2.0,6.0,6.0,52.2463,21.0695,4.77,22.0,0.285,0.478,0.531,0.366,0.162,0.523,0.108,False,False,True,False,False,589000,0.0,0.108,1.9300000000000002,0.0625
warszawa,unknown,55.03,2.0,1.0,6.0,52.25779,20.96392,3.96,31.0,0.166,0.062,0.147,0.074,0.146,0.967,0.293,False,True,False,False,False,1370000,7.0,0.062,0.8879999999999999,0.036343812465927675
warszawa,unknown,96.61,3.0,2.0,3.0,52.23826,21.02253,1.48,76.0,0.123,0.396,0.388,0.214,0.076,0.61,0.337,False,True,False,False,True,2399000,89.0,0.076,1.534,0.03105268605734396
warszawa,unknown,37.4,2.0,5.0,10.0,52.2216,20.9805,1.93,32.0,0.193,0.154,0.344,0.455,0.074,1.125,0.163,False,False,True,False,False,700000,29.0,0.074,1.383,0.053475935828877004
warszawa,blockOfFlats,46.0,3.0,1.0,12.0,52.23193,20.99566,0.54,75.0,0.259,0.117,0.138,0.302,0.005,0.967,0.071,False,True,True,False,True,1020000,58.0,0.005,0.892,0.06521739130434782
warszawa,blockOfFlats,39.0,2.0,3.0,3.0,52.23964,20.9453,4.06,27.0,0.324,0.155,0.101,0.215,0.178,0.77,0.129,False,True,False,False,True,584000,63.0,0.101,1.1019999999999999,0.05128205128205128
warszawa,unknown,82.0,4.0,3.0,3.0,52.22735,21.10549,6.96,13.0,0.322,0.76,0.161,0.156,0.157,1.493,0.259,False,True,False,False,False,1190000,35.0,0.156,1.815,0.04878048780487805
warszawa,tenement,64.2,4.0,6.0,8.0,52.21898,21.0222,1.9,49.0,0.046,0.235,0.201,0.036,0.166,0.77,0.246,True,True,True,False,True,1280000,62.0,0.036,0.93,0.06230529595015576
warszawa,blockOfFlats,56.2,3.0,6.0,10.0,52.17697,21.0518,6.92,12.0,0.167,0.568,0.605,0.265,0.376,2.956,0.239,False,True,True,False,True,879000,48.0,0.167,2.2199999999999998,0.05338078291814946
warszawa,blockOfFlats,57.27,3.0,2.0,5.0,52.3177,20.99725,9.57,4.0,1.251,1.876,1.494,0.011,1.058,3.044,0.353,False,True,True,False,False,850000,11.0,0.011,6.042999999999999,0.05238344683080146
warszawa,unknown,93.43,4.0,3.0,1.0,52.16877,21.04436,7.53,5.0,0.659,0.762,1.153,0.518,0.336,2.126,0.563,False,True,False,False,False,1580000,24.0,0.336,3.9909999999999997,0.04281280102750722
warszawa,blockOfFlats,37.7,2.0,1.0,4.0,52.1933,21.013,4.32,27.0,0.219,0.377,0.089,0.025,0.157,0.669,0.032,False,True,False,False,True,670000,54.0,0.025,0.899,0.05305039787798408
warszawa,blockOfFlats,48.0,3.0,9.0,10.0,52.2360078287024,21.0815308391214,5.33,29.0,0.222,0.239,0.127,0.268,0.251,0.228,0.22,False,True,True,False,True,760000,44.0,0.127,1.327,0.0625
warszawa,blockOfFlats,76.4,3.0,3.0,12.0,52.22254,21.08818,5.85,14.0,0.292,0.658,0.557,0.124,0.148,1.552,0.047,False,False,True,True,False,995000,23.0,0.047,1.826,0.03926701570680628
